activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2018,5493006VSECR4GWFB307,16860,GA,13295,13295020502,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,2,1,1,2,2,2,165000.0,96.5,4.75,1.037,2,4994.28,NA,11.34,11.34,18.5,360,NA,NA,2,2,2,2,165000,1,1,3,5,1,NA,48,30%-<36%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,2,1,3,,,,,10,,,,6546,1.80000000000000004,61700,89,1976,2802,28
2018,5493006VSECR4GWFB307,19140,GA,13313,13313000600,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,2,1,1,2,2,2,185000.0,96.5,4.25,0.88,2,5283.53,NA,277.98,3632.98,20.0,360,NA,NA,2,2,2,2,185000,1,1,3,5,1,NA,51,30%-<36%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,2,2,3,,,,,10,,,,4273,18.2800000000000011,56600,107,1176,1688,37
2018,5493006VSECR4GWFB307,36740,FL,12095,12095016731,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,345000.0,80.0,4.75,0.374,2,4890.4,NA,1360.68,1360.68,,360,NA,NA,2,2,2,2,435000,1,1,3,5,1,NA,105,37,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,35-44,No,No,2,1,1,,,,,10,,,,6688,53.0399999999999991,62900,124,552,900,12
2018,5493006VSECR4GWFB307,12060,GA,13057,13057090902,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Male,1,71,2,2,1,1,2,2,2,315000.0,96.5,4.375,0.929,2,5831.45,NA,0.0,,14.5,360,NA,NA,2,2,2,2,315000,1,1,3,5,1,NA,60,50%-60%,1,10,3,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,NA,2,1,3,,,,,10,,,,14439,18.120000000000001,74400,135,4715,5647,16
2018,5493006VSECR4GWFB307,26900,IN,18097,18097351700,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Male,1,71,2,2,1,1,2,2,2,75000.0,95.0,4.625,1.122,2,4211.55,NA,1812.4,,342.91,360,NA,NA,2,2,2,2,75000,1,1,3,5,1,NA,16,50%-60%,3,10,2,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,NA,2,1,3,,,,,10,,,,2700,72.2199999999999989,75100,30,483,1321,76
2018,5493006VSECR4GWFB307,19300,AL,01003,01003011502,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,1,1,1,2,2,2,145000.0,79.99,4.99,0.491,3,4705.0,NA,3082.0,1492.0,,360,NA,NA,2,2,2,2,185000,1,2,3,5,1,NA,74,30%-<36%,7,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,No,No,2,2,2,,,,,10,,,,11549,30.25,69400,79,2972,4971,17
2018,5493006VSECR4GWFB307,19300,AL,01003,01003011502,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,3,1,1,2,2,2,165000.0,63.52,4.5,-0.276,2,1645.75,NA,1600.0,1600.0,92.0,360,NA,NA,2,2,2,2,255000,1,1,3,5,1,NA,97,30%-<36%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,45-54,No,No,2,2,1,,,,,10,,,,11549,30.25,69400,79,2972,4971,17
2018,5493006VSECR4GWFB307,22660,CO,08069,08069002008,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,1,1,1,2,2,2,185000.0,75.0,4.75,0.819,2,3176.78,NA,875.0,,2096.63,180,NA,NA,2,2,2,2,245000,1,1,3,5,1,NA,55,30%-<36%,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,2,1,1,,,,,10,,,,3694,14.8100000000000005,85100,92,893,1401,39
2018,5493006VSECR4GWFB307,12060,GA,13121,13121010800,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,71,2,3,1,1,2,2,2,245000.0,100.0,4.625,0.183,2,6137.28,NA,0.0,,4.0,360,NA,NA,2,2,2,2,235000,1,1,3,5,1,NA,97,39,1,10,2,,,,,5,,,,,1,4,3,,,,,8,,,,,1,4,2,5,1,4,35-44,9999,No,NA,2,1,1,,,,,10,,,,6649,68.9399999999999977,74400,71,939,2303,53
2018,5493006VSECR4GWFB307,31140,KY,21111,21111011712,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,2,1,1,2,2,2,165000.0,90.81,5.0,1.304,2,5334.81,NA,995.0,,,360,NA,NA,2,2,2,2,175000,1,1,3,5,1,NA,31,48,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,2,2,3,,,,,10,,,,4150,16.1000000000000014,70400,84,1041,1339,37
2018,5493006VSECR4GWFB307,99999,AL,01071,01071950700,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,3,1,1,2,2,2,275000.0,100.0,4.25,-0.36,2,872.27,NA,0.0,720.9,,360,NA,NA,2,2,2,2,275000,1,1,3,5,1,NA,95,30%-<36%,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,65-74,Yes,Yes,2,1,1,,,,,10,,,,4418,4.87000000000000011,48500,97,1109,1773,31
2018,5493006VSECR4GWFB307,12060,GA,13077,13077170503,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,2,1,1,2,2,2,155000.0,96.5,4.5,0.926,2,5393.84,NA,875.0,,762.84,360,NA,NA,2,2,2,2,165000,1,1,3,5,1,NA,38,50%-60%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,2,1,3,,,,,10,,,,5815,20.8399999999999999,74400,124,1601,2165,15
2018,5493006VSECR4GWFB307,29180,LA,22045,22045030200,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,2,1,1,2,2,2,185000.0,96.5,4.5,1.055,2,3242.4,NA,0.0,,,360,NA,NA,2,2,2,2,195000,1,1,3,5,1,NA,46,47,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,NA,2,1,3,,,,,10,,,,6870,24.5,64800,108,1793,2426,32
2018,5493006VSECR4GWFB307,19300,AL,01003,01003011403,C,FSA/RHS:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,4,1,1,2,2,2,175000.0,101.01,5.0,0.845,2,5229.87,NA,1590.0,,304.37,360,NA,NA,2,2,2,2,175000,1,1,3,5,1,NA,60,30%-<36%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,2,2,4,,,,,10,,,,9461,10.3599999999999994,69400,103,2315,3651,14
2018,5493006VSECR4GWFB307,29180,LA,22113,22113950200,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,2,1,1,2,2,2,205000.0,96.5,4.75,1.185,2,6895.66,NA,531.4,531.4,,360,NA,NA,2,2,2,2,205000,1,1,3,5,1,NA,69,42,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,2,1,3,,,,,10,,,,5168,3.95000000000000018,64800,93,1743,2447,39
2018,5493006VSECR4GWFB307,19300,AL,01003,01003010705,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,2,1,1,2,2,2,185000.0,65.43,4.5,0.837,2,9661.79,NA,5035.0,,3793.4,360,NA,NA,2,2,2,2,275000,1,1,3,5,1,NA,94,47,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,2,1,3,,,,,10,,,,9403,23.1700000000000017,69400,92,1777,2790,26
2018,5493006VSECR4GWFB307,33660,AL,01097,01097006301,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,1,1,2,2,2,135000.0,97.0,4.75,0.886,2,2454.5,NA,1309.5,,,360,NA,NA,2,2,2,2,135000,1,1,3,5,1,NA,37,43,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,NA,2,2,1,,,,,10,,,,10426,10.1899999999999995,59800,98,3126,3952,23
2018,5493006VSECR4GWFB307,12260,GA,13245,13245010906,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,71,2,2,1,1,2,2,2,135000.0,96.5,4.25,0.803,2,2389.57,NA,0.0,,,360,NA,NA,2,2,2,2,145000,1,1,3,5,1,NA,45,37,2,10,2,,,,,5,,,,,1,4,3,,,,,8,,,,,1,4,2,5,1,4,25-34,9999,No,NA,2,1,3,,,,,10,,,,7193,44.6000000000000014,62300,116,1834,2323,29
2018,5493006VSECR4GWFB307,12940,LA,22033,22033004016,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,1,1,2,2,2,425000.0,95.0,4.5,0.567,2,618.49,NA,0.0,1775.59,,360,NA,NA,2,2,2,2,445000,1,1,3,5,1,NA,135,47,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,2,1,1,,,,,10,,,,7323,18.6499999999999986,74500,191,2557,2662,13
2018,5493006VSECR4GWFB307,12940,LA,22033,22033004016,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,71,2,2,1,1,2,2,2,275000.0,96.5,4.375,0.954,2,5816.41,NA,0.0,,,360,NA,NA,2,2,2,2,275000,1,1,3,5,1,NA,150,30%-<36%,1,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,NA,2,1,3,,,,,10,,,,7323,18.6499999999999986,74500,191,2557,2662,13
2018,5493006VSECR4GWFB307,22660,CO,08069,08069001009,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,2,1,1,2,2,2,295000.0,96.5,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,305000,1,1,3,5,1,NA,118,48,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,1,2,2,45-54,<25,No,No,2,1,3,,,,,9,,,,6547,12.6500000000000004,85100,122,1768,1854,22
2018,5493006VSECR4GWFB307,12260,GA,13073,13073030402,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,3,0,2,1,1,1,2,2,2,295000.0,95.0,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,315000,1,1,3,5,1,NA,140,42,1,10,1,12,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,2,1,1,,,,,9,,,,9741,36.9099999999999966,62300,138,2382,3610,15
2018,5493006VSECR4GWFB307,19460,AL,01103,01103005304,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,2,1,1,2,2,2,225000.0,96.5,3.875,0.604,2,3934.79,NA,0.0,,,360,NA,NA,2,2,2,2,235000,1,1,3,5,1,NA,83,30%-<36%,2,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,1,5,1,4,55-64,9999,No,NA,1,1,3,,,,,10,,,,5507,5.32000000000000028,58700,111,1575,2070,32
2018,5493006VSECR4GWFB307,29180,LA,22055,22055001410,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,3,2,1,1,1,2,2,2,185000.0,75.0,5.125,0.625,2,4303.6,NA,1465.0,,1170.0,360,NA,NA,2,2,2,2,245000,1,1,3,5,1,NA,46,39,1,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,2,5,1,4,45-54,9999,No,NA,2,2,2,,,,,10,,,,14245,13.8800000000000008,64800,148,4163,5041,17
2018,5493006VSECR4GWFB307,27180,TN,47113,47113001608,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,1,1,1,2,2,2,165000.0,76.47,4.75,0.347,2,6387.25,NA,4469.0,,35.9,360,NA,NA,2,2,2,2,215000,1,1,3,5,1,NA,60,20%-<30%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,2,2,1,,,,,10,,,,2205,14.9700000000000006,57700,135,783,945,20
2018,5493006VSECR4GWFB307,34980,TN,47037,47037015405,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,3,0,2,2,1,1,2,2,2,165000.0,96.5,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,175000,1,1,3,5,1,NA,65,41,1,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,2,2,3,,,,,9,,,,5071,26.5199999999999996,73200,98,1344,1777,34
2018,5493006VSECR4GWFB307,32820,MS,28033,28033070101,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,3,32,1,2,2,2,295000.0,100.0,4.375,0.246,2,11007.32,NA,2478.82,727.82,150.0,360,NA,NA,2,2,2,2,285000,1,1,3,5,1,NA,47,44,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,2,2,1,,,,,10,,,,2966,40.6599999999999966,63400,78,524,863,23
2018,5493006VSECR4GWFB307,19740,CO,08035,08035014136,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,32,1,2,2,2,405000.0,79.21,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,505000,1,1,3,5,1,NA,202,43,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,2,2,1,,,,,9,,,,8885,19.9800000000000004,89900,129,2263,2812,19
2018,549300SUCQ1358EGVE89,17820,CO,08041,08041004100,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Joint,Asian,Joint,4,0,2,3,32,1,2,2,2,225000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,43,NA,9,9,2,,,,,1,,,,,2,2,2,24,,,,6,,,,,2,2,1,2,2,2,>74,65-74,Yes,Yes,1,1,6,,,,,10,,,,4998,35.5499999999999972,77900,75,1385,1862,53
2018,5493006VSECR4GWFB307,34980,TN,47119,47119011001,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,1,1,2,2,2,175000.0,75.0,5.875,1.277,2,3575.3,NA,1685.0,,240.0,360,NA,NA,2,2,2,2,225000,1,1,3,5,1,NA,84,30%-<36%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,45-54,45-54,No,No,2,2,1,,,,,10,,,,2738,12.6400000000000006,73200,80,913,1113,24
2018,5493006VSECR4GWFB307,12060,GA,13015,13015960500,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,2,1,1,2,2,2,125000.0,96.5,4.75,1.067,2,4037.08,NA,0.0,,272.47,360,NA,NA,2,2,2,2,125000,1,1,3,5,1,NA,67,49,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,2,1,3,,,,,10,,,,8162,30.5300000000000011,74400,66,1524,2837,35
2018,5493006VSECR4GWFB307,19660,FL,12127,12127091026,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,1,1,1,2,2,2,255000.0,95.0,4.99,0.773,2,2719.59,NA,156.09,156.09,40.0,360,NA,NA,2,2,2,2,265000,1,1,3,5,1,NA,126,47,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,2,1,2,,,,,10,,,,6647,36.1499999999999986,55700,90,1999,2728,26
2018,5493006VSECR4GWFB307,19300,AL,01003,01003011407,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,1,1,1,2,2,2,115000.0,74.98,4.875,1.006,3,3282.5,NA,1590.0,,,180,NA,NA,2,2,2,2,155000,1,2,3,5,1,NA,93,38,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,55-64,Yes,Yes,2,2,2,,,,,10,,,,4946,10.0899999999999999,69400,82,1613,3786,22
2018,5493006VSECR4GWFB307,29180,LA,22055,22055001001,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,1,1,1,2,2,2,165000.0,100.43,4.99,0.737,2,2536.68,NA,151.08,151.08,,360,NA,NA,2,2,2,2,175000,1,1,3,5,1,NA,50,38,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,2,1,1,,,,,10,,,,5644,53.5300000000000011,64800,65,1472,2168,23
2018,5493006VSECR4GWFB307,35380,LA,22051,22051023500,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,2,1,1,2,2,2,205000.0,96.5,4.25,0.803,2,3956.0,NA,0.0,,,360,NA,NA,2,2,2,2,205000,1,1,3,5,1,NA,44,50%-60%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,2,1,3,,,,,10,,,,4190,18.879999999999999,65700,102,1549,1785,47
2018,5493006VSECR4GWFB307,47894,MD,24033,24033800410,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,3,0,2,1,1,1,2,2,2,615000.0,95.0,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,645000,1,1,3,5,1,NA,141,50%-60%,3,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,2,2,1,,,,,1,,,,6384,69.8499999999999943,114900,133,1580,1768,21
2018,5493006VSECR4GWFB307,28940,TN,47093,47093005704,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,1,1,2,1,1,1,2,2,2,165000.0,97.0,5.125,1.17,2,1430.5,NA,0.0,600.0,,360,NA,NA,2,2,2,2,175000,1,1,3,5,1,NA,53,41,1,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,2,2,1,,,,,10,,,,5979,20.3200000000000003,64100,124,1703,2417,29
2018,5493006VSECR4GWFB307,17420,TN,47011,47011010200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,1,1,2,2,2,155000.0,90.0,4.875,0.946,2,2856.98,NA,974.0,,,360,NA,NA,2,2,2,2,165000,1,1,3,5,1,NA,110,37,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,>74,45-54,Yes,No,2,2,2,,,,,10,,,,5637,21.5399999999999991,59100,104,1227,2061,25
2018,5493006VSECR4GWFB307,45300,FL,12103,12103026500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,315000.0,88.57,4.625,0.621,2,5126.61,NA,4628.3,,,360,NA,NA,2,2,2,2,355000,1,1,3,5,1,NA,135,20%-<30%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,2,1,1,,,,,10,,,,7123,35.7199999999999989,63900,91,1701,2560,52
2018,5493006VSECR4GWFB307,99999,TN,47109,47109930100,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,2,1,1,2,2,2,145000.0,96.5,4.75,1.199,2,6195.89,NA,1503.14,43.14,19.53,360,NA,NA,2,2,2,2,155000,1,1,3,5,1,NA,71,42,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,2,2,3,,,,,10,,,,4181,2.00999999999999979,50100,83,1212,1960,38
2018,5493006VSECR4GWFB307,19300,AL,01003,01003011407,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,1,1,2,2,2,245000.0,90.0,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,265000,1,2,3,5,1,NA,136,36,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,2,2,1,,,,,9,,,,4946,10.0899999999999999,69400,82,1613,3786,22
2018,5493006VSECR4GWFB307,99999,GA,13129,13129970900,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,3,1,1,2,2,2,185000.0,100.0,4.875,0.285,2,0.0,NA,0.0,,,360,NA,NA,2,2,2,2,185000,1,1,3,5,1,NA,34,43,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,2,2,1,,,,,10,,,,6900,4.70999999999999996,48900,96,2023,2747,25
2018,5493006VSECR4GWFB307,12940,LA,22005,22005030204,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,3,1,1,2,2,2,245000.0,100.0,4.5,0.013,2,5897.24,NA,0.0,139.57,5.0,360,NA,NA,2,2,2,2,235000,1,1,3,5,1,NA,104,20%-<30%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,2,1,1,,,,,10,,,,12379,22.8500000000000014,74500,147,3495,4189,15
2018,5493006VSECR4GWFB307,12060,GA,13057,13057090701,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,1,1,2,2,2,235000.0,95.0,4.75,0.611,2,445.0,NA,0.0,,,360,NA,NA,2,2,2,2,245000,1,1,3,5,1,NA,100,20%-<30%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,2,1,1,,,,,10,,,,18810,16.2600000000000016,74400,109,5512,6695,14
2018,5493006VSECR4GWFB307,12260,GA,13073,13073030503,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,1,1,2,2,2,125000.0,80.0,5.25,0.729,2,3085.3,NA,995.0,,95.3,360,NA,NA,2,2,2,2,155000,1,1,3,5,1,NA,75,20%-<30%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,2,2,2,,,,,10,,,,7765,30.4699999999999989,62300,86,2116,3091,22
2018,5493006VSECR4GWFB307,99999,KY,21179,21179930500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,1,1,1,2,2,2,145000.0,80.0,4.99,0.461,2,2741.66,NA,995.0,,,360,NA,NA,2,2,2,2,185000,1,1,3,5,1,NA,61,20%-<30%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,35-44,No,No,2,2,1,,,,,10,,,,6269,4.48000000000000043,49400,139,2079,2410,19
2018,5493006VSECR4GWFB307,99999,AL,01099,01099075900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,2,1,1,1,2,2,2,75000.0,80.0,4.5,0.06,2,445.0,NA,0.0,,1.5,360,NA,NA,2,2,2,2,95000,1,1,3,5,1,NA,14,45,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,2,2,1,,,,,10,,,,6094,54.8200000000000003,48500,92,1463,2505,35
2018,5493006VSECR4GWFB307,12060,GA,13067,13067030310,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,1,71,2,2,1,1,2,2,2,215000.0,96.5,4.375,0.929,2,4185.48,NA,0.0,,,360,NA,NA,2,2,2,2,215000,1,1,3,5,1,NA,76,40,2,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,2,1,2,2,25-34,25-34,No,No,2,1,3,,,,,10,,,,8127,23.4400000000000013,74400,101,2071,3024,32
2018,5493006VSECR4GWFB307,35840,FL,12081,12081001910,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,245000.0,95.0,5.125,0.6,2,2386.06,NA,0.0,,1233.91,360,NA,NA,2,2,2,2,255000,1,1,3,5,1,NA,81,38,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,2,1,1,,,,,10,,,,4424,16.4299999999999997,70300,118,1399,1827,10
